Kiosque,Ville,Implantation,Segment,Ruptures_sum,Ruptures_mean,Ruptures_min,Ruptures_max,Gravity
30252,Moulins,Dans La Rue,Presse Tabac (Hors Bar),31,11%,0,1,-1
30254,Moulins,Dans La Rue,Presse Tabac (Hors Bar),41,15%,0,1,0
30257,Moulins,Dans La Rue,Enseignes/Concepts,51,17%,0,1,0
30261,Moulins,Dans La Rue,Bars (Dont Tabac),13,6%,0,1,-1
30262,Moulins,Dans La Rue,Presse Tabac (Hors Bar),83,28%,0,1,1
30264,Moulins,Dans La Rue,Presse Tabac (Hors Bar),2,20%,0,1,0
30265,Moulins,Ds Un Hopital,Relais H,16,5%,0,1,-1
30269,Moulins,Ds Hypermarche,Rayons Hypermarches,129,42%,0,1,1
30274,Yzeure,Dans La Rue,Presse Tabac (Hors Bar),38,12%,0,1,-1
30279,Neuilly-le-Réal,Dans La Rue,Bars (Dont Tabac),28,9%,0,1,-1
30287,Bézenet,Dans La Rue,Bars (Dont Tabac),72,27%,0,1,1
30295,Souvigny,Dans La Rue,Presse Tabac (Hors Bar),34,11%,0,1,-1
30300,Saint-Bonnet-Tronçais,Dans La Rue,Presse Librairie Papeterie,39,13%,0,1,0
30315,Saint-Germain-des-Fossés,Dans La Rue,Presse Tabac (Hors Bar),121,43%,0,1,1
30332,Saint-Pourçain-sur-Sioule,Dans La Rue,Presse Tabac (Hors Bar),30,10%,0,1,-1
30336,Saint-Rémy-en-Rollat,Epicerie,Presse Tabac (Hors Bar),78,26%,0,1,1
30339,Saint-Yorre,Dans La Rue,Presse Tabac (Hors Bar),84,28%,0,1,1
30340,Saint-Yorre,Dans La Rue,Bars (Dont Tabac),70,25%,0,1,1
30350,Tronget,Epicerie,Alimentation,0,0%,0,0,-1
30365,Bellerive-sur-Allier,Dans La Rue,Enseignes/Concepts,12,4%,0,1,-1
30370,Cusset,Dans La Rue,Presse Tabac (Hors Bar),106,35%,0,1,1
30371,Cusset,Dans La Rue,Presse Tabac (Hors Bar),68,24%,0,1,1
30372,Cusset,Dans La Rue,Presse Tabac (Hors Bar),29,27%,0,1,1
30380,Vichy,Dans La Rue,Presse Librairie Papeterie,19,6%,0,1,-1
30383,Vichy,Dans La Rue,Bars (Dont Tabac),103,37%,0,1,1
30384,Vichy,Dans La Rue,Presse Librairie Papeterie,17,7%,0,1,-1
30386,Vichy,Dans La Rue,Presse Tabac (Hors Bar),1,0%,0,1,-1
30395,Vichy,Dans La Rue,Presse Tabac (Hors Bar),55,19%,0,1,0
30396,Soissons,Ds Autres Lieux,Kiosques,30,11%,0,1,-1
30397,Vichy,Dans La Rue,Bars (Dont Tabac),29,9%,0,1,-1
30398,Vichy,Dans La Rue,Presse Tabac (Hors Bar),63,21%,0,1,0
30403,Vichy,Dans La Rue,Bars (Dont Tabac),24,9%,0,1,-1
30404,Vichy,Dans La Rue,Presse Librairie Papeterie,57,22%,0,1,0
30406,Vichy,Dans La Rue,Presse Tabac (Hors Bar),36,12%,0,1,-1
30414,Vichy,Dans La Rue,Presse Tabac (Hors Bar),45,25%,0,1,1
30415,Vichy,Dans La Rue,Kiosques,22,7%,0,1,-1
30416,Vichy,Ds Hypermarche,Rayons Hypermarches,53,17%,0,1,0
30427,Ygrande,Dans La Rue,Presse Tabac (Hors Bar),93,32%,0,1,1
30432,Vichy,Dans La Rue,Presse Tabac (Hors Bar),14,5%,0,1,-1
30493,Prémilhat,Ds Un Hopital,Relais H,1,5%,0,1,-1
30652,Yzeure,Dans La Rue,Bars (Dont Tabac),73,24%,0,1,1
30666,Varennes-sur-Allier,Dans La Rue,Presse Tabac (Hors Bar),86,28%,0,1,1
30706,Montluçon,Ds Supermarche,Rayons Supermarches,58,19%,0,1,0
30726,Montluçon,Ds Hypermarche,Rayons Hypermarches,78,26%,0,1,1
30740,Ainay-le-Château,Dans La Rue,Bars (Dont Tabac),57,20%,0,1,0
30756,Ainay-le-Château,Ds Supermarche,Rayons Supermarches,82,27%,0,1,1
30757,Néris-les-Bains,Dans La Rue,Presse Et Connexes,88,31%,0,1,1
30764,Vallon-en-Sully,Ds Supermarche,Rayons Supermarches,65,21%,0,1,0
30767,Vichy,Ds Supermarche,Rayons Supermarches,26,8%,0,1,-1
30788,Montluçon,Dans La Rue,Presse Tabac (Hors Bar),1,4%,0,1,-1
30803,Chantelle,Dans La Rue,Presse Librairie Papeterie,70,24%,0,1,1
30806,Cusset,Ds Hypermarche,Rayons Hypermarches,71,23%,0,1,1
30809,Toulon-sur-Allier,Dans La Rue,Bars (Dont Tabac),6,11%,0,1,-1
30810,Montluçon,Dans La Rue,Autres,23,7%,0,1,-1
30811,Domérat,Ds Hypermarche,Rayons Hypermarches,83,31%,0,1,1
30812,Bellerive-sur-Allier,Dans La Rue,Bars (Dont Tabac),64,26%,0,1,1
30816,Moulins,Dans La Rue,Autres,113,40%,0,1,1
30817,Treignat,Epicerie,Presse Tabac (Hors Bar),4,7%,0,1,-1
40002,Banon,Dans La Rue,Presse Tabac (Hors Bar),63,21%,0,1,0
40004,Barcelonnette,Dans La Rue,Enseignes/Concepts,68,22%,0,1,0
40008,Enchastrayes,Dans La Rue,Presse Et Connexes,22,17%,0,1,0
40010,Castellane,Dans La Rue,Presse Tabac (Hors Bar),69,22%,0,1,0
40021,Château-Arnoux-Saint-Auban,Dans La Rue,Presse Et Connexes,81,26%,0,1,1
40024,Digne-les-Bains,Dans La Rue,Enseignes/Concepts,25,8%,0,1,-1
40025,Digne-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),43,14%,0,1,0
40026,Digne-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),70,23%,0,1,1
40027,Digne-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),28,12%,0,1,-1
40028,Digne-les-Bains,Dans La Rue,Presse Tabac (Hors Bar),42,14%,0,1,0
40029,Digne-les-Bains,Ccial Avec Hyp.,Presse Et Connexes,53,17%,0,1,0
40031,Forcalquier,Dans La Rue,Enseignes/Concepts,34,11%,0,1,-1
40036,Gréoux-les-Bains,Dans La Rue,Presse Et Connexes,37,12%,0,1,-1
40043,Valensole,Dans La Rue,Enseignes/Concepts,90,30%,0,1,1
40044,Jausiers,Dans La Rue,Presse Tabac (Hors Bar),25,10%,0,1,-1
40045,Escale,Dans La Rue,Bars (Dont Tabac),2,3%,0,1,-1
40047,Mées,Dans La Rue,Presse Tabac (Hors Bar),22,11%,0,1,-1
40049,Malijai,Epicerie,Presse Tabac (Hors Bar),9,5%,0,1,-1
40055,Manosque,Dans La Rue,Presse Tabac (Hors Bar),4,7%,0,1,-1
40056,Manosque,Dans La Rue,Presse Tabac (Hors Bar),29,10%,0,1,-1
40059,Manosque,Dans La Rue,Presse Tabac (Hors Bar),33,11%,0,1,-1
40060,Manosque,Ds Hypermarche,Rayons Hypermarches,43,14%,0,1,0
40061,Manosque,Ds Supermarche,Rayons Supermarches,79,26%,0,1,1
40065,Pierrevert,Dans La Rue,Bars (Dont Tabac),51,17%,0,1,0
40066,Villeneuve,Dans La Rue,Bars (Dont Tabac),114,42%,0,1,1
40069,Moustiers-Sainte-Marie,Dans La Rue,Presse Tabac (Hors Bar),81,26%,0,1,1
40070,Annot,Dans La Rue,Presse Librairie Papeterie,89,29%,0,1,1
40071,Entrevaux,Dans La Rue,Presse Tabac (Hors Bar),45,15%,0,1,0
40073,Oraison,Dans La Rue,Enseignes/Concepts,25,8%,0,1,-1
40075,Peyruis,Dans La Rue,Presse Tabac (Hors Bar),51,17%,0,1,0
40078,Uvernet-Fours,Dans La Rue,Presse Et Connexes,29,19%,0,1,0
40080,Reillanne,Dans La Rue,Presse Tabac (Hors Bar),87,28%,0,1,1
40082,Riez,Dans La Rue,Presse Librairie Papeterie,43,14%,0,1,0
40086,Seyne,Dans La Rue,Presse Tabac (Hors Bar),85,28%,0,1,1
40090,Sisteron,Dans La Rue,Enseignes/Concepts,17,6%,0,1,-1
40099,Sisteron,Ds Supermarche,Rayons Supermarches,50,16%,0,1,0
40102,Saint-André-les-Alpes,Dans La Rue,Enseignes/Concepts,84,27%,0,1,1
40103,Allos,Dans La Rue,Presse Et Connexes,79,26%,0,1,1
40106,Colmars,Dans La Rue,Presse Librairie Papeterie,48,16%,0,1,0
40116,Saint-Étienne-les-Orgues,Dans La Rue,Presse Tabac (Hors Bar),98,33%,0,1,1
40118,Saint-Michel-l'Observatoire,Dans La Rue,Bars (Dont Tabac),85,29%,0,1,1
40120,Sainte-Tulle,Dans La Rue,Enseignes/Concepts,120,40%,0,1,1
40122,Volonne,Dans La Rue,Presse Et Connexes,31,12%,0,1,-1
40123,Volx,Dans La Rue,Bars (Dont Tabac),47,15%,0,1,0
40147,Mézel,Dans La Rue,Presse Tabac (Hors Bar),52,18%,0,1,0
40151,Cruis,Epicerie,Presse Tabac (Hors Bar),18,6%,0,1,-1
40158,Gréoux-les-Bains,Dans La Rue,Presse Librairie Papeterie,30,13%,0,1,0
40159,Manosque,Ccial Avec Hyp.,Presse Librairie Papeterie,83,27%,0,1,1
40163,Quinson,Dans La Rue,Presse Tabac (Hors Bar),41,14%,0,1,0
40173,Motte-du-Caire,Epicerie,Presse Tabac (Hors Bar),0,0%,0,0,-1
40202,Forcalquier,Ds Supermarche,Rayons Supermarches,68,22%,0,1,0
40220,Seyne,Ds Supermarche,Rayons Supermarches,81,26%,0,1,1
40226,Céreste,Dans La Rue,Presse Librairie Papeterie,110,36%,0,1,1
40227,Peipin,Ccial Avec Sup.,Presse Et Connexes,116,38%,0,1,1
40231,Barrême,Dans La Rue,Bars (Dont Tabac),47,17%,0,1,0
40233,Roumoules,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
40236,Manosque,Dans La Rue,Presse Et Connexes,35,11%,0,1,-1
40237,Manosque,Ds Superette,Alimentation,1,8%,0,1,-1
40242,Oraison,Dans La Rue,Presse Tabac (Hors Bar),88,29%,0,1,1
40244,Château-Arnoux-Saint-Auban,Boulangerie,Alimentation,3,9%,0,1,-1
40245,Château-Arnoux-Saint-Auban,Dans La Rue,Presse Tabac (Hors Bar),94,31%,0,1,1
40246,Manosque,Ds Un Hopital,Environnement Specifique,64,21%,0,1,0
40252,Château-Arnoux-Saint-Auban,Ds Superette,Autres,0,0%,0,0,-1
40253,Manosque,Ds Supermarche,Rayons Supermarches,120,39%,0,1,1
40254,Puimoisson,Ds Superette,Alimentation,45,16%,0,1,0
40258,Brusquet,Ds Superette,Bars (Dont Tabac),3,4%,0,1,-1
40259,Peipin,Boulangerie,Alimentation,1,2%,0,1,-1
40268,Digne-les-Bains,Boulangerie,Presse Et Connexes,111,37%,0,1,1
50001,Abriès,Dans La Rue,Presse Et Connexes,40,17%,0,1,0
50003,Aiguilles,Dans La Rue,Presse Tabac (Hors Bar),72,24%,0,1,1
50006,Aspres-sur-Buëch,Dans La Rue,Bars (Dont Tabac),119,39%,0,1,1
50008,Briançon,Dans La Rue,Enseignes/Concepts,28,9%,0,1,-1
50012,Briançon,Dans La Rue,Presse Tabac (Hors Bar),53,17%,0,1,0
50013,Saint-Chaffrey,Dans La Rue,Presse Librairie Papeterie,36,14%,0,1,0
50014,Briançon,Dans La Rue,Presse Librairie Papeterie,41,26%,0,1,1
50015,Montgenèvre,Dans La Rue,Presse Et Connexes,29,20%,0,1,0
50016,Saint-Chaffrey,Epicerie,Bars (Dont Tabac),40,18%,0,1,0
50019,Ceillac,Dans La Rue,Bars (Dont Tabac),33,14%,0,1,0
50025,Chorges,Dans La Rue,Presse Tabac (Hors Bar),67,22%,0,1,0
50027,Embrun,Dans La Rue,Enseignes/Concepts,54,18%,0,1,0
50031,Embrun,Ds Autres Lieux,Environnement Specifique,16,28%,0,1,1
50032,Embrun,Dans La Rue,Presse Tabac (Hors Bar),79,26%,0,1,1
50034,Réallon,Ds Autres Lieux,Environnement Specifique,24,13%,0,1,-1
50036,Espinasses,Dans La Rue,Presse Tabac (Hors Bar),28,9%,0,1,-1
50041,Gap,Dans La Rue,Presse Librairie Papeterie,98,32%,0,1,1
50042,Chorges,Dans Un Hotel,Environnement Specifique,30,21%,0,1,0
50045,Gap,Dans La Rue,Presse Tabac (Hors Bar),58,20%,0,1,0
50046,Gap,Dans La Rue,Presse Tabac (Hors Bar),31,10%,0,1,-1
50047,Gap,Dans La Rue,Presse Tabac (Hors Bar),11,4%,0,1,-1
50048,Gap,Dans La Rue,Presse Et Connexes,64,22%,0,1,0
50049,Gap,Dans La Rue,Presse Tabac (Hors Bar),101,33%,0,1,1
50050,Gap,Dans La Rue,Presse Tabac (Hors Bar),41,13%,0,1,0
50051,Gap,Dans La Rue,Presse Tabac (Hors Bar),62,22%,0,1,0
50052,Gap,Dans La Rue,Presse Tabac (Hors Bar),70,23%,0,1,1
50053,Gap,Dans La Rue,Bars (Dont Tabac),72,24%,0,1,1
50056,Gap,Dans La Rue,Presse Tabac (Hors Bar),91,33%,0,1,1
50058,Gap,Dans La Rue,Presse Tabac (Hors Bar),89,30%,0,1,1
50060,Gap,Ccial Avec Hyp.,Presse Et Connexes,67,22%,0,1,0
50062,Guillestre,Dans La Rue,Presse Tabac (Hors Bar),61,20%,0,1,0
50064,Argentière-la-Bessée,Dans La Rue,Enseignes/Concepts,60,19%,0,1,0
50067,Vigneaux,Dans La Rue,Bars (Dont Tabac),72,24%,0,1,1
50071,Chapelle-en-Valgaudémar,Dans La Rue,Presse Et Connexes,17,52%,0,1,1
50076,Saulce,Dans La Rue,Presse Tabac (Hors Bar),77,26%,0,1,1
50078,Laragne-Montéglin,Dans La Rue,Presse Et Connexes,44,14%,0,1,0
50084,Val Buëch-Méouge,Epicerie,Presse Tabac (Hors Bar),20,14%,0,1,0
50085,Grave,Dans La Rue,Presse Tabac (Hors Bar),66,28%,0,1,1
50086,Villar-d'Arêne,Dans La Rue,Bars (Dont Tabac),45,22%,0,1,0
50087,Monêtier-les-Bains,Dans La Rue,Enseignes/Concepts,63,25%,0,1,1
50095,Molines-en-Queyras,Dans Un Hotel,Environnement Specifique,33,16%,0,1,0
50100,Saint-Jean-Saint-Nicolas,Dans La Rue,Presse Librairie Papeterie,80,26%,0,1,1
50106,Serres,Dans La Rue,Presse Tabac (Hors Bar),74,24%,0,1,1
50107,Saint-Bonnet-en-Champsaur,Dans La Rue,Presse Librairie Papeterie,66,21%,0,1,0
50114,Tallard,Dans La Rue,Presse Tabac (Hors Bar),72,24%,0,1,1
50118,Veynes,Dans La Rue,Enseignes/Concepts,51,17%,0,1,0
50120,Veynes,Dans La Rue,Bars (Dont Tabac),39,13%,0,1,0
50122,Salle-les-Alpes,Ccial Superette,Presse Librairie Papeterie,38,20%,0,1,0
50124,Sainte-Marie,Dans La Rue,Presse Et Connexes,13,13%,0,1,0
50144,Puy-Saint-Vincent,Ds Autres Lieux,Environnement Specifique,37,23%,0,1,1
50152,Briançon,Ds Un Hopital,Environnement Specifique,1,3%,0,1,-1
50153,Briançon,Dans La Rue,Presse Tabac (Hors Bar),61,20%,0,1,0
50154,Névache,Epicerie,Alimentation,64,23%,0,1,1
50155,Briançon,Dans La Rue,Bars (Dont Tabac),39,18%,0,1,0
50156,Briançon,Dans La Rue,Bars (Dont Tabac),42,18%,0,1,0
50191,Gap,Ds Un Hopital,Environnement Specifique,88,29%,0,1,1
50224,Monêtier-les-Bains,Boulangerie,Autres,23,56%,0,1,1
50259,Montgenèvre,Ds Superette,Alimentation,73,37%,0,1,1
50264,Roche-des-Arnauds,Dans La Rue,Presse Tabac (Hors Bar),66,23%,0,1,1
50279,Gap,Ccial Avec Hyp.,Enseignes/Concepts,109,36%,0,1,1
50284,Villar-Saint-Pancrace,Dans La Rue,Enseignes/Concepts,66,21%,0,1,0
50312,Embrun,Ds Culturel Hyp,Environnement Specifique,70,23%,0,1,1
50328,Château-Ville-Vieille,Dans La Rue,Presse Et Connexes,58,20%,0,1,0
50339,Guillestre,Ds Autres Lieux,Environnement Specifique,2,11%,0,1,-1
50344,Gap,Dans La Rue,Presse Tabac (Hors Bar),88,35%,0,1,1
50346,Gap,Dans La Rue,Enseignes/Concepts,3,6%,0,1,-1
50367,Remollon,Ccial Avec Sup.,Presse Et Connexes,81,27%,0,1,1
50369,Orres,Dans La Rue,Presse Et Connexes,35,23%,0,1,1
50377,Bruis,Epicerie,Autres,67,25%,0,1,1
60004,Breil-sur-Roya,Dans La Rue,Presse Librairie Papeterie,57,19%,0,1,0
60006,Fontan,Dans La Rue,Bars (Dont Tabac),0,0%,0,0,-1
60007,La Brigue,Dans La Rue,Presse Librairie Papeterie,36,17%,0,1,0
60008,Saorge,Dans La Rue,Presse Librairie Papeterie,1,3%,0,1,-1
60011,Cagnes-sur-Mer,Dans La Rue,Enseignes/Concepts,27,9%,0,1,-1
60012,Cagnes-sur-Mer,Dans La Rue,Presse Tabac (Hors Bar),36,12%,0,1,-1
60017,Cagnes-sur-Mer,Dans La Rue,Enseignes/Concepts,34,11%,0,1,-1
60023,Cagnes-sur-Mer,Ds Supermarche,Rayons Supermarches,52,23%,0,1,1
60026,Cagnes-sur-Mer,Dans La Rue,Presse Tabac (Hors Bar),62,20%,0,1,0
60029,Cagnes-sur-Mer,Dans La Rue,Presse Et Connexes,60,20%,0,1,0
60032,Villeneuve-Loubet,Dans La Rue,Bars (Dont Tabac),45,15%,0,1,0
60033,Villeneuve-Loubet,Dans La Rue,Presse Tabac (Hors Bar),20,7%,0,1,-1
60036,Villeneuve-Loubet,Dans La Rue,Bars (Dont Tabac),35,11%,0,1,-1
60037,Villeneuve-Loubet,Ds Hypermarche,Rayons Hypermarches,70,23%,0,1,1
60045,Cannes,Dans La Rue,Presse Tabac (Hors Bar),41,14%,0,1,0
60047,Cannes,Dans La Rue,Kiosques,45,15%,0,1,0
60051,Cannes,Dans La Rue,Kiosques,33,11%,0,1,-1
60053,Cannes,Dans La Rue,Presse Et Connexes,37,12%,0,1,-1
60060,Cannes,Dans La Rue,Bars (Dont Tabac),14,5%,0,1,-1
60062,Cannes,Dans La Rue,Kiosques,40,13%,0,1,0
60066,Cannes,Dans La Rue,Bars (Dont Tabac),60,19%,0,1,0
60068,Cannes,Dans La Rue,Presse Tabac (Hors Bar),21,7%,0,1,-1
60069,Cannes,Dans La Rue,Presse Tabac (Hors Bar),33,11%,0,1,-1
60072,Cannes,Dans La Rue,Presse Librairie Papeterie,27,12%,0,1,-1
60080,Cannes,Dans La Rue,Presse Tabac (Hors Bar),57,19%,0,1,0
60083,Cannes,Dans La Rue,Presse Et Connexes,27,9%,0,1,-1
60085,Cannes,Ds Un Hopital,Relais H,60,19%,0,1,0
60087,Cannes,Dans La Rue,Presse Librairie Papeterie,68,22%,0,1,0
60088,Cannes,Dans La Rue,Bars (Dont Tabac),119,40%,0,1,1
60093,Cannes,Dans La Rue,Enseignes/Concepts,13,4%,0,1,-1
60094,Cannet,Dans La Rue,Presse Librairie Papeterie,21,9%,0,1,-1
60098,Cannes,Dans La Rue,Kiosques,21,7%,0,1,-1
60101,Cannes,Dans La Rue,Presse Tabac (Hors Bar),69,23%,0,1,1
60102,Cannes,Dans La Rue,Bars (Dont Tabac),78,27%,0,1,1
60104,Mandelieu-la-Napoule,Dans La Rue,Enseignes/Concepts,12,4%,0,1,-1
60107,Cannet,Dans La Rue,Presse Tabac (Hors Bar),38,12%,0,1,-1
60113,Cannet,Dans La Rue,Presse Librairie Papeterie,21,7%,0,1,-1
60114,Cannet,Dans La Rue,Bars (Dont Tabac),52,17%,0,1,0
60115,Cannet,Dans La Rue,Presse Tabac (Hors Bar),46,15%,0,1,0
60120,Cannet,Ccial Avec Hyp.,Enseignes/Concepts,15,5%,0,1,-1
60121,Cannet,Dans La Rue,Presse Tabac (Hors Bar),21,7%,0,1,-1
60122,Cannet,Dans La Rue,Enseignes/Concepts,76,26%,0,1,1
60125,Mandelieu-la-Napoule,Dans La Rue,Presse Et Connexes,29,9%,0,1,-1
60127,Mandelieu-la-Napoule,Ccial Avec Hyp.,Enseignes/Concepts,28,9%,0,1,-1
60128,Mandelieu-la-Napoule,Dans La Rue,Bars (Dont Tabac),54,19%,0,1,0
60137,Mougins,Dans La Rue,Enseignes/Concepts,28,9%,0,1,-1
60138,Mougins,Ccial Avec Sup.,Presse Et Connexes,58,19%,0,1,0
60139,Pégomas,Dans La Rue,Presse Tabac (Hors Bar),92,30%,0,1,1
60141,Théoule-sur-Mer,Dans La Rue,Bars (Dont Tabac),70,25%,0,1,1
60144,Vallauris,Dans La Rue,Enseignes/Concepts,26,9%,0,1,-1
60150,Vallauris,Dans La Rue,Presse Tabac (Hors Bar),34,11%,0,1,-1
60151,Vallauris,Dans La Rue,Presse Et Connexes,37,12%,0,1,-1
60155,Cabris,Dans La Rue,Presse Librairie Papeterie,41,14%,0,1,0
60158,Grasse,Dans La Rue,Kiosques,34,11%,0,1,-1
60165,Grasse,Dans La Rue,Presse Tabac (Hors Bar),31,10%,0,1,-1
60167,Grasse,Dans La Rue,Presse Tabac (Hors Bar),65,26%,0,1,1
60169,Grasse,Ccial Superette,Presse Tabac (Hors Bar),50,16%,0,1,0
60171,Grasse,Dans La Rue,Presse Et Connexes,57,19%,0,1,0
60174,Grasse,Dans La Rue,Presse Tabac (Hors Bar),63,20%,0,1,0
60177,Grasse,Ds Supermarche,Rayons Supermarches,84,28%,0,1,1
60181,Châteauneuf-Grasse,Ds Supermarche,Rayons Supermarches,49,16%,0,1,0
60182,Tignet,Ccial Avec Sup.,Enseignes/Concepts,13,4%,0,1,-1
60185,Mouans-Sartoux,Dans La Rue,Presse Tabac (Hors Bar),21,7%,0,1,-1
60186,Mouans-Sartoux,Dans La Rue,Presse Tabac (Hors Bar),22,7%,0,1,-1
60188,Mouans-Sartoux,Ds Hypermarche,Rayons Hypermarches,46,15%,0,1,0
60190,Peymeinade,Dans La Rue,Enseignes/Concepts,27,9%,0,1,-1
60192,Grasse,Dans La Rue,Presse Tabac (Hors Bar),85,29%,0,1,1
60196,Roquefort-les-Pins,Dans La Rue,Presse Et Connexes,16,5%,0,1,-1
60203,Antibes,Dans La Rue,Presse Librairie Papeterie,32,11%,0,1,-1
60206,Antibes,Dans La Rue,Presse Et Connexes,48,16%,0,1,0
60208,Antibes,Dans La Rue,Presse Et Connexes,79,26%,0,1,1
60211,Antibes,Dans La Rue,Presse Tabac (Hors Bar),63,26%,0,1,1
60217,Menton,Dans La Rue,Enseignes/Concepts,29,9%,0,1,-1
60222,Menton,Dans La Rue,Bars (Dont Tabac),57,21%,0,1,0
60224,Menton,Dans La Rue,Presse Librairie Papeterie,54,18%,0,1,0
60225,Menton,Dans La Rue,Presse Librairie Papeterie,73,24%,0,1,1
60226,Menton,Dans La Rue,Bars (Dont Tabac),91,32%,0,1,1
60227,Menton,Dans La Rue,Bars (Dont Tabac),64,25%,0,1,1
60230,Roquebrune-Cap-Martin,Dans La Rue,Presse Tabac (Hors Bar),53,18%,0,1,0
60231,Roquebrune-Cap-Martin,Dans La Rue,Presse Tabac (Hors Bar),65,21%,0,1,0
60233,Antibes,Dans La Rue,Enseignes/Concepts,26,9%,0,1,-1
60236,Antibes,Dans La Rue,Presse Tabac (Hors Bar),46,15%,0,1,0
60237,Antibes,Dans La Rue,Presse Tabac (Hors Bar),71,27%,0,1,1
60239,Antibes,Dans La Rue,Presse Tabac (Hors Bar),4,1%,0,1,-1
60244,Antibes,Dans La Rue,Presse Tabac (Hors Bar),37,13%,0,1,0
60247,Antibes,Dans La Rue,Presse Tabac (Hors Bar),50,17%,0,1,0
60249,Antibes,Dans La Rue,Presse Tabac (Hors Bar),50,17%,0,1,0
60250,Antibes,Dans La Rue,Presse Tabac (Hors Bar),16,5%,0,1,-1
60251,Antibes,Dans La Rue,Presse Et Connexes,74,26%,0,1,1
60253,Antibes,Dans La Rue,Presse Tabac (Hors Bar),95,32%,0,1,1
60255,Antibes,Dans La Rue,Bars (Dont Tabac),68,23%,0,1,1
60262,Antibes,Dans La Rue,Presse Et Connexes,24,8%,0,1,-1
60264,Antibes,Epicerie,Alimentation,61,20%,0,1,0
60273,Saint-Étienne-de-Tinée,Dans La Rue,Presse Tabac (Hors Bar),49,25%,0,1,1
60279,Beuil,Dans La Rue,Presse Tabac (Hors Bar),5,7%,0,1,-1
60280,Biot,Dans La Rue,Presse Librairie Papeterie,79,29%,0,1,1
60288,Colomars,Dans La Rue,Presse Tabac (Hors Bar),78,26%,0,1,1
60289,Colomars,Dans La Rue,Bars (Dont Tabac),31,19%,0,1,0
60290,Contes,Dans La Rue,Presse Librairie Papeterie,51,17%,0,1,0
60296,Èze,Dans La Rue,Presse Tabac (Hors Bar),68,22%,0,1,0
60297,Gattières,Dans La Rue,Presse Tabac (Hors Bar),46,17%,0,1,0
60301,Guillaumes,Dans La Rue,Presse Et Connexes,0,0%,0,0,-1
60304,Touët-de-l'Escarène,Dans La Rue,Bars (Dont Tabac),77,28%,0,1,1
60310,Trinité,Dans La Rue,Presse Tabac (Hors Bar),62,23%,0,1,1
60314,Lantosque,Dans La Rue,Presse Tabac (Hors Bar),0,0%,0,0,-1
60319,Levens,Dans La Rue,Presse Tabac (Hors Bar),64,24%,0,1,1
60324,Nice,Dans La Rue,Presse Librairie Papeterie,52,20%,0,1,0
60331,Nice,Dans La Rue,Presse Et Connexes,53,18%,0,1,0
60334,Nice,Dans La Rue,Presse Tabac (Hors Bar),74,25%,0,1,1
60335,Nice,Dans La Rue,Presse Librairie Papeterie,19,6%,0,1,-1
60338,Nice,Dans La Rue,Presse Et Connexes,22,10%,0,1,-1
60340,Nice,Dans La Rue,Presse Et Connexes,56,19%,0,1,0
60342,Nice,Ds Supermarche,Rayons Supermarches,18,6%,0,1,-1
60345,Nice,Dans La Rue,Bars (Dont Tabac),31,10%,0,1,-1
60346,Nice,Dans La Rue,Presse Et Connexes,65,23%,0,1,1
60349,Nice,Dans La Rue,Presse Tabac (Hors Bar),47,15%,0,1,0
60350,Nice,Dans La Rue,Presse Tabac (Hors Bar),44,15%,0,1,0
60352,Nice,Dans La Rue,Presse Et Connexes,58,19%,0,1,0
60353,Nice,Dans La Rue,Presse Tabac (Hors Bar),9,11%,0,1,-1
60357,Nice,Dans La Rue,Presse Tabac (Hors Bar),37,12%,0,1,-1
60358,Nice,Dans La Rue,Kiosques,29,10%,0,1,-1
60359,Nice,Dans La Rue,Presse Tabac (Hors Bar),16,5%,0,1,-1
60366,Nice,Dans La Rue,Presse Tabac (Hors Bar),38,13%,0,1,0
60377,Nice,Dans La Rue,Kiosques,34,11%,0,1,-1
60379,Nice,Dans La Rue,Bars (Dont Tabac),34,11%,0,1,-1
60385,Nice,Dans La Rue,Presse Et Connexes,48,17%,0,1,0
60387,Nice,Dans La Rue,Presse Tabac (Hors Bar),16,10%,0,1,-1
60389,Nice,Dans La Rue,Presse Librairie Papeterie,34,11%,0,1,-1
60391,Nice,Dans La Rue,Presse Tabac (Hors Bar),36,16%,0,1,0
60397,Nice,Dans La Rue,Presse Librairie Papeterie,32,11%,0,1,-1
60401,Nice,Dans La Rue,Kiosques,75,31%,0,1,1
60413,Nice,Dans La Rue,Kiosques,62,21%,0,1,0
60422,Nice,Dans La Rue,Kiosques,13,4%,0,1,-1
60424,Nice,Dans La Rue,Kiosques,36,16%,0,1,0
60427,Nice,Dans La Rue,Presse Tabac (Hors Bar),24,8%,0,1,-1
60431,Nice,Dans La Rue,Presse Tabac (Hors Bar),23,8%,0,1,-1
60432,Nice,Dans La Rue,Presse Tabac (Hors Bar),24,8%,0,1,-1
60440,Nice,Dans La Rue,Presse Et Connexes,67,28%,0,1,1
60444,Nice,Dans La Rue,Presse Librairie Papeterie,68,24%,0,1,1
60451,Nice,Dans La Rue,Enseignes/Concepts,55,18%,0,1,0
60458,Nice,Dans La Rue,Presse Librairie Papeterie,78,26%,0,1,1
